deck,slide_num,slide_title,hidden,location_in_slide,surrounding_text,number_mention,normalized,suggested_status
AFTER_AMOSI_Mar2026,11,The Benchmark: Paper vs Reality,no,notes/para[0],"The paper reports 25.4% WER on LRS3 — a curated TED talks dataset with ideal conditions. Our 1,497 YouTube segments are fundamentally harder: diverse speakers, topics, lighting, angles. Result: 64.1% WER, 2.5x worse. The dataset is different, and that explains the gap.",2.5,2.5,NEEDS_VERIFICATION
AFTER_AMOSI_Mar2026,11,The Benchmark: Paper vs Reality,no,notes/para[2],Note: Our best LRS3 reproduction achieved 32% WER — gap likely due to pretrain/test split differences.,32%,32%,NEEDS_VERIFICATION
AFTER_AMOSI_Mar2026,12,The Reality Gap,no,shape[2]/para[0],64.1%,64.1%,64.1%,NEEDS_VERIFICATION
AFTER_AMOSI_Mar2026,12,The Reality Gap,no,shape[3]/para[0],"Mean WER across 1,497 real-world segments","1,497",1497,LIKELY_HOLD
AFTER_AMOSI_Mar2026,12,The Reality Gap,no,shape[4]/para[0],● 25.5% Useful by WER (<30%),25.5%,25.5%,NEEDS_VERIFICATION
AFTER_AMOSI_Mar2026,12,The Reality Gap,no,shape[4]/para[0],● 25.5% Useful by WER (<30%),30%,30%,LIKELY_HOLD
AFTER_AMOSI_Mar2026,12,The Reality Gap,no,shape[4]/para[1],● 17.4% Marginal (30-50%),17.4%,17.4%,METADATA
AFTER_AMOSI_Mar2026,12,The Reality Gap,no,shape[4]/para[1],● 17.4% Marginal (30-50%),30,30,METADATA
AFTER_AMOSI_Mar2026,12,The Reality Gap,no,shape[4]/para[1],● 17.4% Marginal (30-50%),50%,50%,METADATA
AFTER_AMOSI_Mar2026,12,The Reality Gap,no,shape[4]/para[2],● 17.8% Poor (50-75%),17.8%,17.8%,UNCLASSIFIED
AFTER_AMOSI_Mar2026,12,The Reality Gap,no,shape[4]/para[2],● 17.8% Poor (50-75%),50,50,UNCLASSIFIED
AFTER_AMOSI_Mar2026,12,The Reality Gap,no,shape[4]/para[2],● 17.8% Poor (50-75%),75%,75%,UNCLASSIFIED
AFTER_AMOSI_Mar2026,12,The Reality Gap,no,shape[4]/para[3],● 32.8% Unusable (75-100%),32.8%,32.8%,UNCLASSIFIED
AFTER_AMOSI_Mar2026,12,The Reality Gap,no,shape[4]/para[3],● 32.8% Unusable (75-100%),75,75,UNCLASSIFIED
AFTER_AMOSI_Mar2026,12,The Reality Gap,no,shape[4]/para[3],● 32.8% Unusable (75-100%),100%,100%,UNCLASSIFIED
AFTER_AMOSI_Mar2026,12,The Reality Gap,no,shape[4]/para[4],● 20.6% Hallucinated (>100%),20.6%,20.6%,NEEDS_VERIFICATION
AFTER_AMOSI_Mar2026,12,The Reality Gap,no,shape[4]/para[4],● 20.6% Hallucinated (>100%),100%,100%,NEEDS_VERIFICATION
AFTER_AMOSI_Mar2026,12,The Reality Gap,no,shape[8]/para[0],12,12,12,UNCLASSIFIED
AFTER_AMOSI_Mar2026,12,The Reality Gap,no,notes/para[0],"1,497 diverse YouTube segments. 64.1% mean WER — 2.5x worse than the paper's 25.4%. Only 25.5% useful by WER (≤34%). And 20.6% are hallucinations — fluent text that's completely fabricated. This is the most dangerous failure mode. But WER is misleading — it treats all errors equally.","1,497",1497,LIKELY_HOLD
AFTER_AMOSI_Mar2026,12,The Reality Gap,no,notes/para[0],"1,497 diverse YouTube segments. 64.1% mean WER — 2.5x worse than the paper's 25.4%. Only 25.5% useful by WER (≤34%). And 20.6% are hallucinations — fluent text that's completely fabricated. This is the most dangerous failure mode. But WER is misleading — it treats all errors equally.",64.1%,64.1%,NEEDS_VERIFICATION
AFTER_AMOSI_Mar2026,12,The Reality Gap,no,notes/para[0],"1,497 diverse YouTube segments. 64.1% mean WER — 2.5x worse than the paper's 25.4%. Only 25.5% useful by WER (≤34%). And 20.6% are hallucinations — fluent text that's completely fabricated. This is the most dangerous failure mode. But WER is misleading — it treats all errors equally.",2.5,2.5,NEEDS_VERIFICATION
AFTER_AMOSI_Mar2026,12,The Reality Gap,no,notes/para[0],"1,497 diverse YouTube segments. 64.1% mean WER — 2.5x worse than the paper's 25.4%. Only 25.5% useful by WER (≤34%). And 20.6% are hallucinations — fluent text that's completely fabricated. This is the most dangerous failure mode. But WER is misleading — it treats all errors equally.",25.4%,25.4%,NEEDS_VERIFICATION
AFTER_AMOSI_Mar2026,12,The Reality Gap,no,notes/para[0],"1,497 diverse YouTube segments. 64.1% mean WER — 2.5x worse than the paper's 25.4%. Only 25.5% useful by WER (≤34%). And 20.6% are hallucinations — fluent text that's completely fabricated. This is the most dangerous failure mode. But WER is misleading — it treats all errors equally.",25.5%,25.5%,NEEDS_VERIFICATION
AFTER_AMOSI_Mar2026,12,The Reality Gap,no,notes/para[0],"1,497 diverse YouTube segments. 64.1% mean WER — 2.5x worse than the paper's 25.4%. Only 25.5% useful by WER (≤34%). And 20.6% are hallucinations — fluent text that's completely fabricated. This is the most dangerous failure mode. But WER is misleading — it treats all errors equally.",34%,34%,NEEDS_VERIFICATION
AFTER_AMOSI_Mar2026,12,The Reality Gap,no,notes/para[0],"1,497 diverse YouTube segments. 64.1% mean WER — 2.5x worse than the paper's 25.4%. Only 25.5% useful by WER (≤34%). And 20.6% are hallucinations — fluent text that's completely fabricated. This is the most dangerous failure mode. But WER is misleading — it treats all errors equally.",20.6%,20.6%,NEEDS_VERIFICATION
AFTER_AMOSI_Mar2026,13,"Same WER, Different Effects",no,shape[3]/para[0],WER: 1 substitution  •  Harmless,1,1,NEEDS_VERIFICATION
AFTER_AMOSI_Mar2026,13,"Same WER, Different Effects",no,shape[7]/para[0],WER: 1 substitution  •  Destructive,1,1,NEEDS_VERIFICATION
AFTER_AMOSI_Mar2026,13,"Same WER, Different Effects",no,shape[11]/para[0],"WER counts both as 1 error. But one preserves meaning, the other destroys it.We needed our own metric — the Intelligibility Score (IS).",1,1,NEEDS_VERIFICATION
AFTER_AMOSI_Mar2026,13,"Same WER, Different Effects",no,shape[13]/para[0],13,13,13,LIKELY_HOLD
AFTER_AMOSI_Mar2026,13,"Same WER, Different Effects",no,notes/para[0],"The Admiral McRae example. Both cases have the same WER — 1 word substitution. But 'the' to 'a' is harmless, while 'Admiral McRae' to 'animal migration' destroys the speaker's identity. WER treats them identically. This is why we built our own metric — the Intelligibility Score — which asks: did the viewer get the message?",1,1,NEEDS_VERIFICATION
AFTER_AMOSI_Mar2026,14,RESEARCH FINDINGS,no,shape[4]/para[0],14,14,14,UNCLASSIFIED
AFTER_AMOSI_Mar2026,15,"LLM-as-a-Judge: Gold Standard (1,497 Pairs)",no,shape[0]/para[0],"LLM-as-a-Judge: Gold Standard (1,497 Pairs)","1,497",1497,LIKELY_HOLD
AFTER_AMOSI_Mar2026,15,"LLM-as-a-Judge: Gold Standard (1,497 Pairs)",no,shape[3]/para[2],• 3-level verdict: Y (preserved) / P (partial) / N (not preserved),3,3,UNCLASSIFIED
AFTER_AMOSI_Mar2026,15,"LLM-as-a-Judge: Gold Standard (1,497 Pairs)",no,shape[3]/para[3],• 30 duplicate pairs → 86.7% intra-rater reliability,30,30,LIKELY_HOLD
AFTER_AMOSI_Mar2026,15,"LLM-as-a-Judge: Gold Standard (1,497 Pairs)",no,shape[3]/para[3],• 30 duplicate pairs → 86.7% intra-rater reliability,86.7%,86.7%,LIKELY_HOLD
AFTER_AMOSI_Mar2026,15,"LLM-as-a-Judge: Gold Standard (1,497 Pairs)",no,shape[4]/para[0],"Results (Blind, 1,497 Pairs)","1,497",1497,LIKELY_HOLD
AFTER_AMOSI_Mar2026,15,"LLM-as-a-Judge: Gold Standard (1,497 Pairs)",no,"shape[5]/cell[1,1]",345,345,345,UNCLASSIFIED
AFTER_AMOSI_Mar2026,15,"LLM-as-a-Judge: Gold Standard (1,497 Pairs)",no,"shape[5]/cell[1,2]",23.0%,23.0%,23.0%,LIKELY_HOLD
AFTER_AMOSI_Mar2026,15,"LLM-as-a-Judge: Gold Standard (1,497 Pairs)",no,"shape[5]/cell[2,1]",626,626,626,UNCLASSIFIED
AFTER_AMOSI_Mar2026,15,"LLM-as-a-Judge: Gold Standard (1,497 Pairs)",no,"shape[5]/cell[2,2]",41.8%,41.8%,41.8%,LIKELY_HOLD
AFTER_AMOSI_Mar2026,15,"LLM-as-a-Judge: Gold Standard (1,497 Pairs)",no,"shape[5]/cell[3,1]",526,526,526,UNCLASSIFIED
AFTER_AMOSI_Mar2026,15,"LLM-as-a-Judge: Gold Standard (1,497 Pairs)",no,"shape[5]/cell[3,2]",35.1%,35.1%,35.1%,LIKELY_HOLD
AFTER_AMOSI_Mar2026,15,"LLM-as-a-Judge: Gold Standard (1,497 Pairs)",no,"shape[5]/cell[4,1]",971,971,971,UNCLASSIFIED
AFTER_AMOSI_Mar2026,15,"LLM-as-a-Judge: Gold Standard (1,497 Pairs)",no,"shape[5]/cell[4,2]",64.9%,64.9%,64.9%,LIKELY_HOLD
AFTER_AMOSI_Mar2026,15,"LLM-as-a-Judge: Gold Standard (1,497 Pairs)",no,shape[7]/para[1],"• 3-level holistic judgment: Y (fully conveyed), P (partial), N (lost)",3,3,UNCLASSIFIED
AFTER_AMOSI_Mar2026,15,"LLM-as-a-Judge: Gold Standard (1,497 Pairs)",no,shape[7]/para[2],• κ = 0.690 (Y threshold) and κ = 0.818 (Y+P threshold),0.690,0.690,LIKELY_HOLD
AFTER_AMOSI_Mar2026,15,"LLM-as-a-Judge: Gold Standard (1,497 Pairs)",no,shape[7]/para[2],• κ = 0.690 (Y threshold) and κ = 0.818 (Y+P threshold),0.818,0.818,LIKELY_HOLD
AFTER_AMOSI_Mar2026,15,"LLM-as-a-Judge: Gold Standard (1,497 Pairs)",no,shape[9]/para[0],15,15,15,UNCLASSIFIED
AFTER_AMOSI_Mar2026,15,"LLM-as-a-Judge: Gold Standard (1,497 Pairs)",no,notes/para[0],"LLM-as-a-Judge gold standard. Claude Opus evaluated all 1,497 pairs blind. Y=23.0% (345), P=41.8% (626), N=35.1% (526). Y+P=64.9%. Intra-rater 86.7%. Pearson r=0.85 with IS. Threshold sweep: Y+P peaks at IS>=2.0 (kappa=0.818, 91.5% agreement), not IS>=3.0 (kappa=0.521). IS tier cross-tab: Excellent tier 57% Y, Failed tier 81% N, Fair tier is the split point (8% Y, 51% P, 41% N). Full cross-tab in ","1,497",1497,METADATA
AFTER_AMOSI_Mar2026,15,"LLM-as-a-Judge: Gold Standard (1,497 Pairs)",no,notes/para[0],"LLM-as-a-Judge gold standard. Claude Opus evaluated all 1,497 pairs blind. Y=23.0% (345), P=41.8% (626), N=35.1% (526). Y+P=64.9%. Intra-rater 86.7%. Pearson r=0.85 with IS. Threshold sweep: Y+P peaks at IS>=2.0 (kappa=0.818, 91.5% agreement), not IS>=3.0 (kappa=0.521). IS tier cross-tab: Excellent tier 57% Y, Failed tier 81% N, Fair tier is the split point (8% Y, 51% P, 41% N). Full cross-tab in ",23.0%,23.0%,METADATA
AFTER_AMOSI_Mar2026,15,"LLM-as-a-Judge: Gold Standard (1,497 Pairs)",no,notes/para[0],"LLM-as-a-Judge gold standard. Claude Opus evaluated all 1,497 pairs blind. Y=23.0% (345), P=41.8% (626), N=35.1% (526). Y+P=64.9%. Intra-rater 86.7%. Pearson r=0.85 with IS. Threshold sweep: Y+P peaks at IS>=2.0 (kappa=0.818, 91.5% agreement), not IS>=3.0 (kappa=0.521). IS tier cross-tab: Excellent tier 57% Y, Failed tier 81% N, Fair tier is the split point (8% Y, 51% P, 41% N). Full cross-tab in ",345,345,METADATA
AFTER_AMOSI_Mar2026,15,"LLM-as-a-Judge: Gold Standard (1,497 Pairs)",no,notes/para[0],"LLM-as-a-Judge gold standard. Claude Opus evaluated all 1,497 pairs blind. Y=23.0% (345), P=41.8% (626), N=35.1% (526). Y+P=64.9%. Intra-rater 86.7%. Pearson r=0.85 with IS. Threshold sweep: Y+P peaks at IS>=2.0 (kappa=0.818, 91.5% agreement), not IS>=3.0 (kappa=0.521). IS tier cross-tab: Excellent tier 57% Y, Failed tier 81% N, Fair tier is the split point (8% Y, 51% P, 41% N). Full cross-tab in ",41.8%,41.8%,METADATA
AFTER_AMOSI_Mar2026,15,"LLM-as-a-Judge: Gold Standard (1,497 Pairs)",no,notes/para[0],"LLM-as-a-Judge gold standard. Claude Opus evaluated all 1,497 pairs blind. Y=23.0% (345), P=41.8% (626), N=35.1% (526). Y+P=64.9%. Intra-rater 86.7%. Pearson r=0.85 with IS. Threshold sweep: Y+P peaks at IS>=2.0 (kappa=0.818, 91.5% agreement), not IS>=3.0 (kappa=0.521). IS tier cross-tab: Excellent tier 57% Y, Failed tier 81% N, Fair tier is the split point (8% Y, 51% P, 41% N). Full cross-tab in ",626,626,METADATA
AFTER_AMOSI_Mar2026,15,"LLM-as-a-Judge: Gold Standard (1,497 Pairs)",no,notes/para[0],"LLM-as-a-Judge gold standard. Claude Opus evaluated all 1,497 pairs blind. Y=23.0% (345), P=41.8% (626), N=35.1% (526). Y+P=64.9%. Intra-rater 86.7%. Pearson r=0.85 with IS. Threshold sweep: Y+P peaks at IS>=2.0 (kappa=0.818, 91.5% agreement), not IS>=3.0 (kappa=0.521). IS tier cross-tab: Excellent tier 57% Y, Failed tier 81% N, Fair tier is the split point (8% Y, 51% P, 41% N). Full cross-tab in ",35.1%,35.1%,METADATA
AFTER_AMOSI_Mar2026,15,"LLM-as-a-Judge: Gold Standard (1,497 Pairs)",no,notes/para[0],"LLM-as-a-Judge gold standard. Claude Opus evaluated all 1,497 pairs blind. Y=23.0% (345), P=41.8% (626), N=35.1% (526). Y+P=64.9%. Intra-rater 86.7%. Pearson r=0.85 with IS. Threshold sweep: Y+P peaks at IS>=2.0 (kappa=0.818, 91.5% agreement), not IS>=3.0 (kappa=0.521). IS tier cross-tab: Excellent tier 57% Y, Failed tier 81% N, Fair tier is the split point (8% Y, 51% P, 41% N). Full cross-tab in ",526,526,METADATA
AFTER_AMOSI_Mar2026,15,"LLM-as-a-Judge: Gold Standard (1,497 Pairs)",no,notes/para[0],"LLM-as-a-Judge gold standard. Claude Opus evaluated all 1,497 pairs blind. Y=23.0% (345), P=41.8% (626), N=35.1% (526). Y+P=64.9%. Intra-rater 86.7%. Pearson r=0.85 with IS. Threshold sweep: Y+P peaks at IS>=2.0 (kappa=0.818, 91.5% agreement), not IS>=3.0 (kappa=0.521). IS tier cross-tab: Excellent tier 57% Y, Failed tier 81% N, Fair tier is the split point (8% Y, 51% P, 41% N). Full cross-tab in ",64.9%,64.9%,METADATA
AFTER_AMOSI_Mar2026,15,"LLM-as-a-Judge: Gold Standard (1,497 Pairs)",no,notes/para[0],"LLM-as-a-Judge gold standard. Claude Opus evaluated all 1,497 pairs blind. Y=23.0% (345), P=41.8% (626), N=35.1% (526). Y+P=64.9%. Intra-rater 86.7%. Pearson r=0.85 with IS. Threshold sweep: Y+P peaks at IS>=2.0 (kappa=0.818, 91.5% agreement), not IS>=3.0 (kappa=0.521). IS tier cross-tab: Excellent tier 57% Y, Failed tier 81% N, Fair tier is the split point (8% Y, 51% P, 41% N). Full cross-tab in ",86.7%,86.7%,METADATA
AFTER_AMOSI_Mar2026,15,"LLM-as-a-Judge: Gold Standard (1,497 Pairs)",no,notes/para[0],"LLM-as-a-Judge gold standard. Claude Opus evaluated all 1,497 pairs blind. Y=23.0% (345), P=41.8% (626), N=35.1% (526). Y+P=64.9%. Intra-rater 86.7%. Pearson r=0.85 with IS. Threshold sweep: Y+P peaks at IS>=2.0 (kappa=0.818, 91.5% agreement), not IS>=3.0 (kappa=0.521). IS tier cross-tab: Excellent tier 57% Y, Failed tier 81% N, Fair tier is the split point (8% Y, 51% P, 41% N). Full cross-tab in ",0.85,0.85,METADATA
AFTER_AMOSI_Mar2026,15,"LLM-as-a-Judge: Gold Standard (1,497 Pairs)",no,notes/para[0],"LLM-as-a-Judge gold standard. Claude Opus evaluated all 1,497 pairs blind. Y=23.0% (345), P=41.8% (626), N=35.1% (526). Y+P=64.9%. Intra-rater 86.7%. Pearson r=0.85 with IS. Threshold sweep: Y+P peaks at IS>=2.0 (kappa=0.818, 91.5% agreement), not IS>=3.0 (kappa=0.521). IS tier cross-tab: Excellent tier 57% Y, Failed tier 81% N, Fair tier is the split point (8% Y, 51% P, 41% N). Full cross-tab in ",2.0,2.0,METADATA
AFTER_AMOSI_Mar2026,15,"LLM-as-a-Judge: Gold Standard (1,497 Pairs)",no,notes/para[0],"LLM-as-a-Judge gold standard. Claude Opus evaluated all 1,497 pairs blind. Y=23.0% (345), P=41.8% (626), N=35.1% (526). Y+P=64.9%. Intra-rater 86.7%. Pearson r=0.85 with IS. Threshold sweep: Y+P peaks at IS>=2.0 (kappa=0.818, 91.5% agreement), not IS>=3.0 (kappa=0.521). IS tier cross-tab: Excellent tier 57% Y, Failed tier 81% N, Fair tier is the split point (8% Y, 51% P, 41% N). Full cross-tab in ",0.818,0.818,METADATA
AFTER_AMOSI_Mar2026,15,"LLM-as-a-Judge: Gold Standard (1,497 Pairs)",no,notes/para[0],"LLM-as-a-Judge gold standard. Claude Opus evaluated all 1,497 pairs blind. Y=23.0% (345), P=41.8% (626), N=35.1% (526). Y+P=64.9%. Intra-rater 86.7%. Pearson r=0.85 with IS. Threshold sweep: Y+P peaks at IS>=2.0 (kappa=0.818, 91.5% agreement), not IS>=3.0 (kappa=0.521). IS tier cross-tab: Excellent tier 57% Y, Failed tier 81% N, Fair tier is the split point (8% Y, 51% P, 41% N). Full cross-tab in ",91.5%,91.5%,METADATA
AFTER_AMOSI_Mar2026,15,"LLM-as-a-Judge: Gold Standard (1,497 Pairs)",no,notes/para[0],"LLM-as-a-Judge gold standard. Claude Opus evaluated all 1,497 pairs blind. Y=23.0% (345), P=41.8% (626), N=35.1% (526). Y+P=64.9%. Intra-rater 86.7%. Pearson r=0.85 with IS. Threshold sweep: Y+P peaks at IS>=2.0 (kappa=0.818, 91.5% agreement), not IS>=3.0 (kappa=0.521). IS tier cross-tab: Excellent tier 57% Y, Failed tier 81% N, Fair tier is the split point (8% Y, 51% P, 41% N). Full cross-tab in ",3.0,3.0,METADATA
AFTER_AMOSI_Mar2026,15,"LLM-as-a-Judge: Gold Standard (1,497 Pairs)",no,notes/para[0],"LLM-as-a-Judge gold standard. Claude Opus evaluated all 1,497 pairs blind. Y=23.0% (345), P=41.8% (626), N=35.1% (526). Y+P=64.9%. Intra-rater 86.7%. Pearson r=0.85 with IS. Threshold sweep: Y+P peaks at IS>=2.0 (kappa=0.818, 91.5% agreement), not IS>=3.0 (kappa=0.521). IS tier cross-tab: Excellent tier 57% Y, Failed tier 81% N, Fair tier is the split point (8% Y, 51% P, 41% N). Full cross-tab in ",0.521,0.521,METADATA
AFTER_AMOSI_Mar2026,15,"LLM-as-a-Judge: Gold Standard (1,497 Pairs)",no,notes/para[0],"LLM-as-a-Judge gold standard. Claude Opus evaluated all 1,497 pairs blind. Y=23.0% (345), P=41.8% (626), N=35.1% (526). Y+P=64.9%. Intra-rater 86.7%. Pearson r=0.85 with IS. Threshold sweep: Y+P peaks at IS>=2.0 (kappa=0.818, 91.5% agreement), not IS>=3.0 (kappa=0.521). IS tier cross-tab: Excellent tier 57% Y, Failed tier 81% N, Fair tier is the split point (8% Y, 51% P, 41% N). Full cross-tab in ",57%,57%,METADATA
