deck,slide_num,slide_title,hidden,location_in_slide,surrounding_text,number_mention,normalized,suggested_status,audit_category,audit_reason
AFTER_AMOSI_May2026,7,How It Works: Three Components,no,notes/para[0],Three components. Visual encoder (AV-HuBERT) is frozen — pre-trained on LRS3 lip-reading data. It outputs 1024-dim features per frame. A linear projection maps to 4096-dim (LLM input space). Then LLaMA-2-7B generates text. Key: only the LoRA adapters and projection layer are trained — 12.6M of 7B parameters. The LLM is upgradeable: Llama 3.1 8B has the same hidden dimension (requires adapter retra,2,2,NEEDS_VERIFICATION,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,7,How It Works: Three Components,no,notes/para[0],Three components. Visual encoder (AV-HuBERT) is frozen — pre-trained on LRS3 lip-reading data. It outputs 1024-dim features per frame. A linear projection maps to 4096-dim (LLM input space). Then LLaMA-2-7B generates text. Key: only the LoRA adapters and projection layer are trained — 12.6M of 7B parameters. The LLM is upgradeable: Llama 3.1 8B has the same hidden dimension (requires adapter retra,7,7,NEEDS_VERIFICATION,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,7,How It Works: Three Components,no,notes/para[0],Three components. Visual encoder (AV-HuBERT) is frozen — pre-trained on LRS3 lip-reading data. It outputs 1024-dim features per frame. A linear projection maps to 4096-dim (LLM input space). Then LLaMA-2-7B generates text. Key: only the LoRA adapters and projection layer are trained — 12.6M of 7B parameters. The LLM is upgradeable: Llama 3.1 8B has the same hidden dimension (requires adapter retra,12.6,12.6,NEEDS_VERIFICATION,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,7,How It Works: Three Components,no,notes/para[0],Three components. Visual encoder (AV-HuBERT) is frozen — pre-trained on LRS3 lip-reading data. It outputs 1024-dim features per frame. A linear projection maps to 4096-dim (LLM input space). Then LLaMA-2-7B generates text. Key: only the LoRA adapters and projection layer are trained — 12.6M of 7B parameters. The LLM is upgradeable: Llama 3.1 8B has the same hidden dimension (requires adapter retra,7,7,NEEDS_VERIFICATION,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,7,How It Works: Three Components,no,notes/para[0],Three components. Visual encoder (AV-HuBERT) is frozen — pre-trained on LRS3 lip-reading data. It outputs 1024-dim features per frame. A linear projection maps to 4096-dim (LLM input space). Then LLaMA-2-7B generates text. Key: only the LoRA adapters and projection layer are trained — 12.6M of 7B parameters. The LLM is upgradeable: Llama 3.1 8B has the same hidden dimension (requires adapter retra,3.1,3.1,NEEDS_VERIFICATION,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,7,How It Works: Three Components,no,notes/para[0],Three components. Visual encoder (AV-HuBERT) is frozen — pre-trained on LRS3 lip-reading data. It outputs 1024-dim features per frame. A linear projection maps to 4096-dim (LLM input space). Then LLaMA-2-7B generates text. Key: only the LoRA adapters and projection layer are trained — 12.6M of 7B parameters. The LLM is upgradeable: Llama 3.1 8B has the same hidden dimension (requires adapter retra,8,8,NEEDS_VERIFICATION,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,8,How It Works: Data Flow,no,shape[4]/para[0],1,1,1,UNCLASSIFIED,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,8,How It Works: Data Flow,no,shape[5]/para[0],Video Frames  —  25 fps raw video input,25,25,UNCLASSIFIED,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,8,How It Works: Data Flow,no,shape[9]/para[0],2,2,2,UNCLASSIFIED,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,8,How It Works: Data Flow,no,shape[10]/para[0],Mouth Crop  —  96×96 pixel region around lips,96,96,UNCLASSIFIED,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,8,How It Works: Data Flow,no,shape[10]/para[0],Mouth Crop  —  96×96 pixel region around lips,96,96,UNCLASSIFIED,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,8,How It Works: Data Flow,no,shape[14]/para[0],3,3,3,UNCLASSIFIED,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,8,How It Works: Data Flow,no,shape[15]/para[0],Visual Features  —  AV-HuBERT encoder → 1024-dim vectors,1024,1024,UNCLASSIFIED,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,8,How It Works: Data Flow,no,shape[19]/para[0],4,4,4,UNCLASSIFIED,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,8,How It Works: Data Flow,no,shape[20]/para[0],Projection  —  Linear layer: 1024 → 4096-dim (LLM input space),1024,1024,NEEDS_VERIFICATION,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,8,How It Works: Data Flow,no,shape[20]/para[0],Projection  —  Linear layer: 1024 → 4096-dim (LLM input space),4096,4096,NEEDS_VERIFICATION,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,8,How It Works: Data Flow,no,shape[24]/para[0],5,5,5,UNCLASSIFIED,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,8,How It Works: Data Flow,no,shape[25]/para[0],LLM Generates Text  —  LLaMA-2-7B decodes features into words,2,2,METADATA,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,8,How It Works: Data Flow,no,shape[25]/para[0],LLM Generates Text  —  LLaMA-2-7B decodes features into words,7,7,METADATA,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,8,How It Works: Data Flow,no,shape[28]/para[0],8,8,8,UNCLASSIFIED,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,8,How It Works: Data Flow,no,notes/para[0],Five-step data flow. Raw video at 25fps is cropped to 96x96 mouth region. AV-HuBERT extracts 1024-dim visual features. Linear projection maps to 4096-dim LLM input space. LLaMA-2-7B generates text. The visual encoder is frozen — only the projection layer and LoRA adapters are trained.,25,25,NEEDS_VERIFICATION,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,8,How It Works: Data Flow,no,notes/para[0],Five-step data flow. Raw video at 25fps is cropped to 96x96 mouth region. AV-HuBERT extracts 1024-dim visual features. Linear projection maps to 4096-dim LLM input space. LLaMA-2-7B generates text. The visual encoder is frozen — only the projection layer and LoRA adapters are trained.,96,96,NEEDS_VERIFICATION,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,8,How It Works: Data Flow,no,notes/para[0],Five-step data flow. Raw video at 25fps is cropped to 96x96 mouth region. AV-HuBERT extracts 1024-dim visual features. Linear projection maps to 4096-dim LLM input space. LLaMA-2-7B generates text. The visual encoder is frozen — only the projection layer and LoRA adapters are trained.,6,6,NEEDS_VERIFICATION,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,8,How It Works: Data Flow,no,notes/para[0],Five-step data flow. Raw video at 25fps is cropped to 96x96 mouth region. AV-HuBERT extracts 1024-dim visual features. Linear projection maps to 4096-dim LLM input space. LLaMA-2-7B generates text. The visual encoder is frozen — only the projection layer and LoRA adapters are trained.,1024,1024,NEEDS_VERIFICATION,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,8,How It Works: Data Flow,no,notes/para[0],Five-step data flow. Raw video at 25fps is cropped to 96x96 mouth region. AV-HuBERT extracts 1024-dim visual features. Linear projection maps to 4096-dim LLM input space. LLaMA-2-7B generates text. The visual encoder is frozen — only the projection layer and LoRA adapters are trained.,4096,4096,NEEDS_VERIFICATION,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,8,How It Works: Data Flow,no,notes/para[0],Five-step data flow. Raw video at 25fps is cropped to 96x96 mouth region. AV-HuBERT extracts 1024-dim visual features. Linear projection maps to 4096-dim LLM input space. LLaMA-2-7B generates text. The visual encoder is frozen — only the projection layer and LoRA adapters are trained.,2,2,NEEDS_VERIFICATION,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,8,How It Works: Data Flow,no,notes/para[0],Five-step data flow. Raw video at 25fps is cropped to 96x96 mouth region. AV-HuBERT extracts 1024-dim visual features. Linear projection maps to 4096-dim LLM input space. LLaMA-2-7B generates text. The visual encoder is frozen — only the projection layer and LoRA adapters are trained.,7,7,NEEDS_VERIFICATION,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,9,8-Stage Automated Pipeline,no,shape[0]/para[0],8-Stage Automated Pipeline,8,8,UNCLASSIFIED,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,9,8-Stage Automated Pipeline,no,shape[3]/para[0],1. Normalize,1,1,UNCLASSIFIED,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,9,8-Stage Automated Pipeline,no,shape[4]/para[0],HDR/10-bitconversion,10,10,METADATA,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,9,8-Stage Automated Pipeline,no,shape[7]/para[0],2. Mouth Crop,2,2,UNCLASSIFIED,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,9,8-Stage Automated Pipeline,no,shape[12]/para[0],4. LRS3 Convert,4,4,UNCLASSIFIED,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,9,8-Stage Automated Pipeline,no,shape[17]/para[0],3. ASR,3,3,UNCLASSIFIED,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,9,8-Stage Automated Pipeline,no,shape[29]/para[0],5. Manifests,5,5,UNCLASSIFIED,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,9,8-Stage Automated Pipeline,no,shape[32]/para[0],6. K-means,6,6,UNCLASSIFIED,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,9,8-Stage Automated Pipeline,no,shape[36]/para[0],7. LLM Decode,7,7,METADATA,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,9,8-Stage Automated Pipeline,no,shape[37]/para[0],AV-HuBERT +LLaMA-2,2,2,UNCLASSIFIED,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,9,8-Stage Automated Pipeline,no,shape[40]/para[0],8. Outputs,8,8,UNCLASSIFIED,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,9,8-Stage Automated Pipeline,no,shape[55]/para[0],9,9,9,UNCLASSIFIED,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,9,8-Stage Automated Pipeline,no,notes/para[0],"8-stage automated pipeline built from 3 research repos (auto_avsr, av_hubert, VSP-LLM). Row 1 main flow: normalize, mouth crop, LRS3 convert. ASR (Whisper) is a side-branch — it provides reference text for evaluation (WER/IS scoring) only, not part of the core lip-reading inference path. Coral connector links ASR output to the Outputs stage for scoring. Row 2: feature processing and inference (man",8,8,METADATA,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,9,8-Stage Automated Pipeline,no,notes/para[0],"8-stage automated pipeline built from 3 research repos (auto_avsr, av_hubert, VSP-LLM). Row 1 main flow: normalize, mouth crop, LRS3 convert. ASR (Whisper) is a side-branch — it provides reference text for evaluation (WER/IS scoring) only, not part of the core lip-reading inference path. Coral connector links ASR output to the Outputs stage for scoring. Row 2: feature processing and inference (man",3,3,METADATA,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,9,8-Stage Automated Pipeline,no,notes/para[0],"8-stage automated pipeline built from 3 research repos (auto_avsr, av_hubert, VSP-LLM). Row 1 main flow: normalize, mouth crop, LRS3 convert. ASR (Whisper) is a side-branch — it provides reference text for evaluation (WER/IS scoring) only, not part of the core lip-reading inference path. Coral connector links ASR output to the Outputs stage for scoring. Row 2: feature processing and inference (man",1,1,METADATA,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,9,8-Stage Automated Pipeline,no,notes/para[0],"8-stage automated pipeline built from 3 research repos (auto_avsr, av_hubert, VSP-LLM). Row 1 main flow: normalize, mouth crop, LRS3 convert. ASR (Whisper) is a side-branch — it provides reference text for evaluation (WER/IS scoring) only, not part of the core lip-reading inference path. Coral connector links ASR output to the Outputs stage for scoring. Row 2: feature processing and inference (man",2,2,METADATA,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,9,8-Stage Automated Pipeline,no,notes/para[0],"8-stage automated pipeline built from 3 research repos (auto_avsr, av_hubert, VSP-LLM). Row 1 main flow: normalize, mouth crop, LRS3 convert. ASR (Whisper) is a side-branch — it provides reference text for evaluation (WER/IS scoring) only, not part of the core lip-reading inference path. Coral connector links ASR output to the Outputs stage for scoring. Row 2: feature processing and inference (man",6,6,METADATA,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,9,8-Stage Automated Pipeline,no,notes/para[0],"8-stage automated pipeline built from 3 research repos (auto_avsr, av_hubert, VSP-LLM). Row 1 main flow: normalize, mouth crop, LRS3 convert. ASR (Whisper) is a side-branch — it provides reference text for evaluation (WER/IS scoring) only, not part of the core lip-reading inference path. Coral connector links ASR output to the Outputs stage for scoring. Row 2: feature processing and inference (man",7,7,METADATA,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,10,The Benchmark: Paper vs Reality,no,shape[2]/para[0],25.4%,25.4%,25.4%,UNCLASSIFIED,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,10,The Benchmark: Paper vs Reality,no,shape[4]/para[1],"• Our dataset: 1,497 real YouTube segments — nothing is controlled","1,497",1497,LIKELY_HOLD,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,10,The Benchmark: Paper vs Reality,no,shape[4]/para[2],• Result: 64.1% WER — 2.5× worse,64.1%,64.1%,NEEDS_VERIFICATION,STALE_LEAK,top-1 number cited as active claim (wer_top1)
AFTER_AMOSI_May2026,10,The Benchmark: Paper vs Reality,no,shape[4]/para[2],• Result: 64.1% WER — 2.5× worse,2.5,2.5,NEEDS_VERIFICATION,OK,"used as multiplier, not as metric value (audit_key=is_mean_top1)"
AFTER_AMOSI_May2026,10,The Benchmark: Paper vs Reality,no,shape[8]/para[0],10,10,10,UNCLASSIFIED,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,10,The Benchmark: Paper vs Reality,no,shape[9]/para[0],Note: Our best LRS3 reproduction achieved 32% WER — gap likely due to pretrain/test split differences.,32%,32%,NEEDS_VERIFICATION,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,10,The Benchmark: Paper vs Reality,no,notes/para[0],"The paper reports 25.4% WER on LRS3 — a curated TED talks dataset with ideal conditions. Our 1,497 YouTube segments are fundamentally harder: diverse speakers, topics, lighting, angles. Result: 64.1% WER, 2.5x worse. The dataset is different, and that explains the gap.",25.4%,25.4%,NEEDS_VERIFICATION,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,10,The Benchmark: Paper vs Reality,no,notes/para[0],"The paper reports 25.4% WER on LRS3 — a curated TED talks dataset with ideal conditions. Our 1,497 YouTube segments are fundamentally harder: diverse speakers, topics, lighting, angles. Result: 64.1% WER, 2.5x worse. The dataset is different, and that explains the gap.","1,497",1497,LIKELY_HOLD,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,10,The Benchmark: Paper vs Reality,no,notes/para[0],"The paper reports 25.4% WER on LRS3 — a curated TED talks dataset with ideal conditions. Our 1,497 YouTube segments are fundamentally harder: diverse speakers, topics, lighting, angles. Result: 64.1% WER, 2.5x worse. The dataset is different, and that explains the gap.",64.1%,64.1%,NEEDS_VERIFICATION,STALE_LEAK,top-1 number cited as active claim (wer_top1)
